,name,lon,lat,zNum,carCap,carDisCap,address
1846,,,,,,,
1847,Парковка №3203 (269),37.5773746,55.7701325,3203,1,1,"Средний Тишинский переулок, дом 5, строение 2"
1848,Парковка №3203 (269),37.5774656,55.7701215,3203,1,1,"Средний Тишинский переулок, дом 5, строение 2"
1849,,,,,,,
1850,Парковка №3103 (299),37.577776,55.770104,3103,1,0,"Средний Тишинский переулок, дом 16"
1851,Парковка №3103 (299),37.577877,55.770094,3103,1,0,"Средний Тишинский переулок, дом 16"
1852,,,,,,,
1853,Парковка №3203 (266),37.5777706,55.7700889,3203,1,1,"Средний Тишинский переулок, дом 5, строение 2А"
1854,Парковка №3203 (266),37.5778626,55.7700779,3203,1,1,"Средний Тишинский переулок, дом 5, строение 2А"
1855,,,,,,,
1856,Парковка №3203 (260),37.577071,55.7710567,3203,3,0,"Малый Тишинский переулок, дом 22"
1857,Парковка №3203 (260),37.5773104,55.7710276,3203,3,0,"Малый Тишинский переулок, дом 22"
1858,,,,,,,
1859,Парковка №3203 (257),37.579481,55.7707911,3203,2,0,"Малый Тишинский переулок, дом 14-16"
1860,Парковка №3203 (257),37.5796688,55.7707681,3203,2,0,"Малый Тишинский переулок, дом 14-16"
1861,,,,,,,
1862,Парковка №3103 (462),37.543432,55.758693,3103,3,0,"3-я Красногвардейская улица, дом 2"
1863,Парковка №3103 (462),37.543735,55.758773,3103,3,0,"3-я Красногвардейская улица, дом 2"
1864,,,,,,,
1865,Парковка №3103 (500),37.555085,55.764307,3103,3,3,"Звенигородское шоссе, дом 20, строение 8"
1866,Парковка №3103 (500),37.555149,55.76447,3103,3,3,"Звенигородское шоссе, дом 20, строение 8"
1867,,,,,,,
1868,Парковка №3103 (463),37.555971,55.765562,3103,3,0,"Большая Декабрьская улица, дом 3, строение 3"
1869,Парковка №3103 (463),37.556024,55.765627,3103,3,0,"Большая Декабрьская улица, дом 3, строение 3"
1870,,,,,,,
1871,Парковка №3203 (236),37.544583,55.7626164,3203,3,0,"Красногвардейский бульвар, дом 15, строение 1"
1872,Парковка №3203 (236),37.5444947,55.7624137,3203,3,0,"Красногвардейский бульвар, дом 15, строение 1"
1873,,,,,,,
1874,Парковка №3103 (466),37.536778,55.762116,3103,3,0,"улица Литвина-Седого, дом 13, строение 2"
1875,Парковка №3103 (466),37.537089,55.762082,3103,3,0,"улица Литвина-Седого, дом 13, строение 2"
1876,,,,,,,
1877,Парковка №3103 (468),37.539211,55.761823,3103,1,1,"улица Литвина-Седого, дом 13, строение 4"
1878,Парковка №3103 (468),37.539396,55.761799,3103,1,1,"улица Литвина-Седого, дом 13, строение 4"
1879,,,,,,,
1880,Парковка №3103 (470),37.541823,55.761613,3103,3,0,"улица Литвина-Седого, дом 4, строение 1"
1881,Парковка №3103 (470),37.542161,55.761576,3103,3,0,"улица Литвина-Седого, дом 4, строение 1"
1882,,,,,,,
1883,Парковка №3103 (475),37.540178,55.762586,3103,2,2,"Стрельбищенский переулок, дом 30, строение 3"
1884,Парковка №3103 (475),37.540233,55.76273,3103,2,2,"Стрельбищенский переулок, дом 30, строение 3"
1885,,,,,,,
1886,Парковка №3103 (476),37.554327,55.767138,3103,3,3,"Большая Декабрьская улица, дом 13"
1887,Парковка №3103 (476),37.554467,55.767307,3103,3,3,"Большая Декабрьская улица, дом 13"
1888,,,,,,,
1889,Парковка №3103 (477),37.541398,55.758151,3103,2,2,"3-я Красногвардейская улица, дом 6"
1890,Парковка №3103 (477),37.541569,55.758197,3103,2,2,"3-я Красногвардейская улица, дом 6"
1891,,,,,,,
1892,Парковка №3105 (409),37.638099,55.773837,3105,3,3,"1-й Коптельский переулок, дом 3, строение 1"
1893,Парковка №3105 (409),37.638068,55.773696,3105,3,3,"1-й Коптельский переулок, дом 3, строение 1"
1894,,,,,,,
1895,Парковка №3205 (253),37.6407399,55.7897388,3205,3,0,"Большая Переяславская улица, дом 62"
1896,Парковка №3205 (253),37.6407882,55.7899016,3205,3,0,"Большая Переяславская улица, дом 62"
1897,,,,,,,
1898,Парковка №3205 (241),37.6374918,55.786694,3205,3,3,"Глинистый переулок, дом 7, строение 1"
1899,Парковка №3205 (241),37.6375723,55.786896,3205,3,3,"Глинистый переулок, дом 7, строение 1"
1900,,,,,,,
1901,Парковка №3205 (237),37.6379478,55.7872248,3205,2,0,"Глинистый переулок, дом 12"
1902,Парковка №3205 (237),37.6381463,55.7872097,3205,2,0,"Глинистый переулок, дом 12"
1903,,,,,,,
1904,Парковка №3205 (235),37.6374543,55.785127,3205,3,3,"Скрябинский переулок, дом 6, сооружение 3"
1905,Парковка №3205 (235),37.6377681,55.7851164,3205,3,3,"Скрябинский переулок, дом 6, сооружение 3"
1906,,,,,,,
1907,Парковка №3205 (226),37.6372411,55.7848721,3205,3,0,"Слесарный переулок, дом 5"
1908,Парковка №3205 (226),37.6373109,55.7850259,3205,3,0,"Слесарный переулок, дом 5"
1909,,,,,,,
1910,Парковка №3105 (405),37.638097,55.773984,3105,1,1,"1-й Коптельский переулок, дом 5"
1911,Парковка №3105 (405),37.63809,55.773895,3105,1,1,"1-й Коптельский переулок, дом 5"
1912,,,,,,,
1913,Парковка №3205 (214),37.6395759,55.7818449,3205,3,0,"Протопоповский переулок, дом 19, строение 12"
1914,Парковка №3205 (214),37.6395062,55.7817137,3205,3,0,"Протопоповский переулок, дом 19, строение 12"
1915,,,,,,,
1916,Парковка №3205 (212),37.6399567,55.784923,3205,2,0,"переулок Орлово-Давыдовский, дом 3"
1917,Парковка №3205 (212),37.6399377,55.7847781,3205,2,0,"переулок Орлово-Давыдовский, дом 3"
1918,,,,,,,
1919,Парковка №3205 (206),37.6412885,55.7809694,3205,2,2,"Большая Переяславская улица, дом 3, корпус 1"
1920,Парковка №3205 (206),37.6415312,55.7809453,3205,2,2,"Большая Переяславская улица, дом 3, корпус 1"
1921,,,,,,,
1922,Парковка №3205 (103),37.628657,55.784369,3205,2,2,"Самарская улица, дом 3, строение 1"
1923,Парковка №3205 (103),37.628914,55.78437,3205,2,2,"Самарская улица, дом 3, строение 1"
1924,,,,,,,
1925,Парковка №3205 (4),37.638441,55.791381,3205,2,2,"2-й Крестовский переулок, дом 8"
1926,Парковка №3205 (4),37.638683,55.791366,3205,2,2,"2-й Крестовский переулок, дом 8"
1927,,,,,,,
1928,Парковка №3205 (39),37.6372451,55.789502,3205,3,0,"Малая Переяславская улица, дом 7, строение 1"
1929,Парковка №3205 (39),37.63717,55.7893301,3205,3,0,"Малая Переяславская улица, дом 7, строение 1"
1930,,,,,,,
1931,Парковка №3205 (110),37.619285,55.7886289,3205,2,0,"Трифоновская улица, дом 26"
1932,Парковка №3205 (110),37.6195988,55.7886409,3205,2,0,"Трифоновская улица, дом 26"
1933,,,,,,,
1934,Парковка №3205 (111),37.6198536,55.7886379,3205,2,2,"Трифоновская улица, дом 28, строение 1"
1935,Парковка №3205 (111),37.6200682,55.7886439,3205,2,2,"Трифоновская улица, дом 28, строение 1"
1936,,,,,,,
1937,Парковка №3206 (223),37.6425867,55.7784699,3206,3,0,"Большой Балканский переулок, дом 13/47, корпус 4"
1938,Парковка №3206 (223),37.6429448,55.7784699,3206,3,0,"Большой Балканский переулок, дом 13/47, корпус 4"
1939,,,,,,,
1940,Парковка №3106 (439),37.641172,55.776345,3106,2,2,"Живарев переулок, дом 2/4, строение 1"
1941,Парковка №3106 (439),37.641303,55.776242,3106,2,2,"Живарев переулок, дом 2/4, строение 1"
1942,,,,,,,
1943,Парковка №3106 (429),37.663883,55.773584,3106,1,1,"Ольховский переулок, дом 6"
1944,Парковка №3106 (429),37.663925,55.773519,3106,1,1,"Ольховский переулок, дом 6"
1945,,,,,,,
1946,Парковка №3106 (427),37.663945,55.773487,3106,1,1,"Ольховская улица, дом 9, строение 1"
1947,Парковка №3106 (427),37.663983,55.773429,3106,1,1,"Ольховская улица, дом 9, строение 1"
1948,,,,,,,
1949,Парковка №3106 (455),37.661424,55.772711,3106,3,0,"Новорязанская улица, дом 21, строение 1"
1950,Парковка №3106 (455),37.661416,55.772661,3106,3,0,"Новорязанская улица, дом 21, строение 1"
1951,Парковка №3106 (455),37.661401,55.772615,3106,3,0,"Новорязанская улица, дом 21, строение 1"
1952,,,,,,,
1953,Парковка №3106 (457),37.661461,55.772986,3106,3,0,"Новорязанская улица, дом 17, строение 1"
1954,Парковка №3106 (457),37.661504,55.773148,3106,3,0,"Новорязанская улица, дом 17, строение 1"
1955,,,,,,,
1956,Парковка №3106 (456),37.661472,55.772766,3106,3,1,"Новорязанская улица, дом 23, строение 8"
1957,Парковка №3106 (456),37.661499,55.772943,3106,3,1,"Новорязанская улица, дом 23, строение 8"
1958,,,,,,,
1959,Парковка №3106 (425),37.64205,55.776611,3106,3,3,"Живарев переулок, дом 8, строение 1"
1960,Парковка №3106 (425),37.642411,55.776696,3106,3,3,"Живарев переулок, дом 8, строение 1"
1961,,,,,,,
1962,Парковка №3106 (424),37.64186,55.776564,3106,3,0,"Живарев переулок, дом 2/4, строение 1"
1963,Парковка №3106 (424),37.642007,55.776602,3106,3,0,"Живарев переулок, дом 2/4, строение 1"
1964,,,,,,,
1965,Парковка №3206 (203),37.6447445,55.7804256,3206,2,0,"Пантелеевская улица, дом 2"
1966,Парковка №3206 (203),37.644825,55.7802657,3206,2,0,"Пантелеевская улица, дом 2"
1967,,,,,,,
1968,Парковка №3206 (201),37.6392406,55.7766454,3206,3,0,"Грохольский переулок, дом 28"
1969,Парковка №3206 (201),37.6394069,55.7769652,3206,3,0,"Грохольский переулок, дом 28"
1970,,,,,,,
1971,Парковка №3206 (200),37.644183,55.78173,3206,1,1,"Пантелеевская улица, дом 14, строение 1"
1972,Парковка №3206 (200),37.644215,55.781644,3206,1,1,"Пантелеевская улица, дом 14, строение 1"
1973,,,,,,,
1974,Парковка №3106 (431),37.644058,55.776135,3106,3,0,"Большая Спасская улица, дом 31"
1975,Парковка №3106 (431),37.644407,55.776162,3106,3,0,"Большая Спасская улица, дом 31"
1976,,,,,,,
1977,Парковка №3106 (430),37.643453,55.776084,3106,1,0,"Большая Спасская улица, дом 27"
1978,Парковка №3106 (430),37.643519,55.776092,3106,1,0,"Большая Спасская улица, дом 27"
1979,,,,,,,
1980,Парковка №3106 (434),37.646943,55.776325,3106,1,0,"Большая Спасская улица, дом 10, корпус 1"
1981,Парковка №3106 (434),37.647091,55.776334,3106,1,0,"Большая Спасская улица, дом 10, корпус 1"
1982,,,,,,,
1983,Парковка №3106 (440),37.643067,55.777437,3106,3,3,"Грохольский переулок, дом 29, корпус 1"
1984,Парковка №3106 (440),37.643292,55.777455,3106,3,3,"Грохольский переулок, дом 29, корпус 1"
1985,,,,,,,
1986,Парковка №3106 (444),37.644596,55.777504,3106,2,2,"Грохольский переулок, дом 31, строение 3"
1987,Парковка №3106 (444),37.644814,55.77748,3106,2,2,"Грохольский переулок, дом 31, строение 3"
1988,,,,,,,
1989,Парковка №3106 (459),37.673165,55.77705,3106,3,3,"Ольховская улица, дом 35, строение 1"
1990,Парковка №3106 (459),37.673428,55.777164,3106,3,3,"Ольховская улица, дом 35, строение 1"
1991,,,,,,,
1992,Парковка №3106 (411),37.667777,55.774497,3106,2,0,"Ольховская улица, дом 21"
1993,Парковка №3106 (411),37.667432,55.774374,3106,2,0,"Ольховская улица, дом 21"
1994,,,,,,,
1995,Парковка №3106 (414),37.665489,55.773722,3106,1,1,"Ольховская улица, дом 11, строение 1Б"
1996,Парковка №3106 (414),37.665294,55.773662,3106,1,1,"Ольховская улица, дом 11, строение 1Б"
1997,,,,,,,
1998,Парковка №3106 (463),37.643665,55.771993,3106,2,1,"Скорняжный переулок, дом 6, строение 1"
1999,Парковка №3106 (463),37.643841,55.771896,3106,2,1,"Скорняжный переулок, дом 6, строение 1"
2000,,,,,,,
2001,Парковка №3106 (407),37.670435,55.77579,3106,2,0,"Ольховская улица, дом 29/32, строение 1"
2002,Парковка №3106 (407),37.67016,55.775658,3106,2,0,"Ольховская улица, дом 29/32, строение 1"
2003,,,,,,,
2004,Парковка №3106 (409),37.669067,55.775126,3106,2,2,"Ольховская улица, дом 25, строение 5"
2005,Парковка №3106 (409),37.668749,55.774964,3106,2,2,"Ольховская улица, дом 25, строение 5"
2006,,,,,,,
2007,Парковка №3207 (206),37.674737,55.7730882,3207,3,3,"Спартаковская улица, дом 15, строение 3"
2008,Парковка №3207 (206),37.6749569,55.7732119,3207,3,3,"Спартаковская улица, дом 15, строение 3"
2009,,,,,,,
2010,Парковка №3207 (205),37.6820594,55.7630603,3207,2,2,"улица Радио, дом 23/9, строение 1А"
2011,Парковка №3207 (205),37.6824027,55.7630301,3207,2,2,"улица Радио, дом 23/9, строение 1А"
2012,,,,,,,
2013,Парковка №3207 (23),37.6787214,55.7731651,3207,2,2,"Бакунинская улица, дом 6"
2014,Парковка №3207 (23),37.6789145,55.7732239,3207,2,2,"Бакунинская улица, дом 6"
2015,,,,,,,
2016,Парковка №3207 (24),37.6791016,55.7732846,3207,2,0,"Бакунинская улица, дом 6"
2017,Парковка №3207 (24),37.6793061,55.7733397,3207,2,0,"Бакунинская улица, дом 6"
2018,,,,,,,
2019,Парковка №3207 (30),37.658308,55.765381,3207,2,0,"Старая Басманная улица, дом 11/2, строение 1"
2020,Парковка №3207 (30),37.658437,55.765244,3207,2,0,"Старая Басманная улица, дом 11/2, строение 1"
2021,,,,,,,
2022,Парковка №3207 (37),37.6687436,55.7654671,3207,3,1,"Гороховский переулок, дом 23, строение 1"
2023,Парковка №3207 (37),37.6690158,55.7655426,3207,3,1,"Гороховский переулок, дом 23, строение 1"
2024,,,,,,,
2025,Парковка №3207 (42),37.6733892,55.7664366,3207,1,0,"Денисовский переулок, дом 13"
2026,Парковка №3207 (42),37.6735112,55.7664547,3207,1,0,"Денисовский переулок, дом 13"
2027,,,,,,,
2028,Парковка №3207 (43),37.6738318,55.766503,3207,3,0,"Денисовский переулок, дом 13"
2029,Парковка №3207 (43),37.6741335,55.7665626,3207,3,0,"Денисовский переулок, дом 13"
2030,,,,,,,
2031,Парковка №3207 (44),37.674391,55.7666139,3207,2,0,"Денисовский переулок, дом 13"
2032,Парковка №3207 (44),37.6746042,55.7666509,3207,2,0,"Денисовский переулок, дом 13"
2033,,,,,,,
2034,Парковка №3107 (265),37.663997,55.772153,3107,3,0,"Новорязанская улица, дом 22/14"
2035,Парковка №3107 (265),37.664394,55.772095,3107,3,0,"Новорязанская улица, дом 22/14"
2036,,,,,,,
2037,Парковка №3107 (266),37.664625,55.772059,3107,3,0,"Новорязанская улица, дом 24"
2038,Парковка №3107 (266),37.664995,55.772008,3107,3,0,"Новорязанская улица, дом 24"
2039,,,,,,,
2040,Парковка №3107 (267),37.66521,55.771978,3107,2,2,"Новорязанская улица, дом 26, строение 1"
2041,Парковка №3107 (267),37.665607,55.77193,3107,2,2,"Новорязанская улица, дом 26, строение 1"
2042,,,,,,,
2043,Парковка №3107 (248),37.667629,55.771812,3107,3,0,"Новорязанская улица, дом 27, строение 18"
2044,Парковка №3107 (248),37.667962,55.77177,3107,3,0,"Новорязанская улица, дом 27, строение 18"
2045,,,,,,,
2046,Парковка №3207 (142),37.6709524,55.7638215,3207,3,3,"улица Казакова, дом 18-20, строение 1"
2047,Парковка №3207 (142),37.6708545,55.763728,3207,3,3,"улица Казакова, дом 18-20, строение 1"
2048,Парковка №3207 (142),37.6707995,55.763685,3207,3,3,"улица Казакова, дом 18-20, строение 1"
2049,,,,,,,
2050,Парковка №3207 (62),37.6837975,55.7605189,3207,3,0,"набережная Академика Туполева, дом 15, корпус 5"
2051,Парковка №3207 (62),37.6836044,55.760365,3207,3,0,"набережная Академика Туполева, дом 15, корпус 5"
2052,,,,,,,
2053,Парковка №3207 (65),37.6757562,55.759547,3207,2,0,"набережная Академика Туполева, дом 13, сооружение 1"
2054,Парковка №3207 (65),37.6752198,55.7595893,3207,2,0,"набережная Академика Туполева, дом 13, сооружение 1"
2055,,,,,,,
2056,Парковка №3207 (143),37.668572,55.768089,3207,3,0,"Токмаков переулок, дом 7"
2057,Парковка №3207 (143),37.668667,55.768035,3207,3,0,"Токмаков переулок, дом 7"
2058,Парковка №3207 (143),37.668785,55.767933,3207,3,0,"Токмаков переулок, дом 7"
2059,,,,,,,
2060,Парковка №3207 (144),37.668968,55.767763,3207,3,0,"Токмаков переулок, дом 7"
2061,Парковка №3207 (144),37.669091,55.767651,3207,3,0,"Токмаков переулок, дом 7"
2062,Парковка №3207 (144),37.669174,55.767545,3207,3,0,"Токмаков переулок, дом 7"
2063,,,,,,,
2064,Парковка №3207 (145),37.669406,55.767192,3207,2,0,"Токмаков переулок, дом 11"
2065,Парковка №3207 (145),37.669509,55.767012,3207,2,0,"Токмаков переулок, дом 11"
2066,,,,,,,
2067,Парковка №3207 (146),37.670067,55.765871,3207,3,0,"Токмаков переулок, дом 10, строение 3"
2068,Парковка №3207 (146),37.669936,55.766125,3207,3,0,"Токмаков переулок, дом 10, строение 3"
2069,,,,,,,
2070,Парковка №3207 (121),37.6796025,55.761195,3207,3,0,"набережная Академика Туполева, дом 15, корпус 4"
2071,Парковка №3207 (121),37.6796669,55.7614365,3207,3,0,"набережная Академика Туполева, дом 15, корпус 4"
2072,,,,,,,
2073,Парковка №3207 (169),37.6674709,55.7696935,3207,3,0,"Новая Басманная улица, дом 30"
2074,Парковка №3207 (169),37.6678544,55.769686,3207,3,0,"Новая Басманная улица, дом 30"
2075,,,,,,,
2076,Парковка №3207 (19),37.6747383,55.768199,3207,1,1,"Аптекарский переулок, дом 5/21"
2077,Парковка №3207 (19),37.6749274,55.7682232,3207,1,1,"Аптекарский переулок, дом 5/21"
2078,,,,,,,
2079,Парковка №3207 (20),37.6744835,55.768153,3207,2,2,"Доброслободская улица, дом 7/1"
2080,Парковка №3207 (20),37.6742314,55.768107,3207,2,2,"Доброслободская улица, дом 7/1"
2081,,,,,,,
2082,Парковка №3207 (108),37.6755068,55.7711721,3207,1,1,"Плетешковский переулок, дом 3А, строение 1"
2083,Парковка №3207 (108),37.6756033,55.7710786,3207,1,1,"Плетешковский переулок, дом 3А, строение 1"
2084,,,,,,,
2085,Парковка №3207 (113),37.6753646,55.7700948,3207,2,2,"Плетешковский переулок, дом 15"
2086,Парковка №3207 (113),37.6753512,55.7699319,3207,2,2,"Плетешковский переулок, дом 15"
2087,,,,,,,
2088,Парковка №3207 (114),37.6753351,55.7698338,3207,1,1,"Плетешковский переулок, дом 15"
2089,Парковка №3207 (114),37.6753217,55.7697418,3207,1,1,"Плетешковский переулок, дом 15"
2090,,,,,,,
2091,Парковка №3207 (46),37.6756462,55.7667407,3207,3,0,"Денисовский переулок, дом 24"
2092,Парковка №3207 (46),37.6759306,55.7667844,3207,3,0,"Денисовский переулок, дом 24"
2093,,,,,,,
2094,Парковка №3207 (48),37.6772341,55.7670243,3207,1,1,"Доброслободская улица, дом 15/17"
2095,Парковка №3207 (48),37.6773548,55.7670259,3207,1,1,"Доброслободская улица, дом 15/17"
2096,,,,,,,
2097,Парковка №3207 (163),37.683379,55.770244,3207,2,0,"Посланников переулок, дом 18, строение 1"
2098,Парковка №3207 (163),37.683545,55.77025,3207,2,0,"Посланников переулок, дом 18, строение 1"
2099,,,,,,,
2100,Парковка №3107 (254),37.671006,55.775906,3107,3,0,"Нижняя Красносельская улица, дом 34/16"
2101,Парковка №3107 (254),37.671237,55.775719,3107,3,0,"Нижняя Красносельская улица, дом 34/16"
2102,,,,,,,
2103,Парковка №3107 (259),37.674667,55.77348,3107,3,3,"Елоховский проезд, дом 5"
2104,Парковка №3107 (259),37.674882,55.77336,3107,3,3,"Елоховский проезд, дом 5"
2105,,,,,,,
2106,Парковка №3107 (261),37.671931,55.775342,3107,3,0,"Нижняя Красносельская улица, дом 35, строение 49"
2107,Парковка №3107 (261),37.672087,55.775226,3107,3,0,"Нижняя Красносельская улица, дом 35, строение 49"
2108,,,,,,,
2109,Парковка №3207 (132),37.680179,55.768701,3207,1,0,"Старокирочный переулок, дом 5, строение 4"
2110,Парковка №3207 (132),37.680796,55.768734,3207,1,0,"Старокирочный переулок, дом 5, строение 4"
2111,,,,,,,
2112,Парковка №3207 (138),37.6827165,55.7687882,3207,1,0,"Старокирочный переулок, дом 16/2, строение 5"
2113,Парковка №3207 (138),37.6828855,55.7688078,3207,1,0,"Старокирочный переулок, дом 16/2, строение 5"
2114,,,,,,,
2115,Парковка №3207 (154),37.6813808,55.7716549,3207,2,2,"Ладожская улица, дом 1/2"
2116,Парковка №3207 (154),37.6815927,55.771753,3207,2,2,"Ладожская улица, дом 1/2"
2117,,,,,,,
2118,Парковка №3207 (155),37.681818,55.7718676,3207,3,0,"улица Фридриха Энгельса, дом 6, строение 1"
2119,Парковка №3207 (155),37.6820272,55.7719642,3207,3,0,"улица Фридриха Энгельса, дом 6, строение 1"
2120,,,,,,,
2121,Парковка №3207 (176),37.657409,55.766837,3207,2,0,"Басманный тупик, дом 6А, строение 1"
2122,Парковка №3207 (176),37.657533,55.766645,3207,2,0,"Басманный тупик, дом 6А, строение 1"
2123,,,,,,,
2124,Парковка №3208 (140),37.656029,55.737439,3208,3,0,"переулок Маяковского, дом 15/13"
2125,Парковка №3208 (140),37.65627,55.73755,3208,3,0,"переулок Маяковского, дом 15/13"
2126,,,,,,,
2127,Парковка №3208 (119),37.6585579,55.7536087,3208,1,1,"Мельницкий переулок, дом 1"
2128,Парковка №3208 (119),37.6586666,55.7536253,3208,1,1,"Мельницкий переулок, дом 1"
2129,,,,,,,
2130,Парковка №3208 (122),37.6590206,55.7535981,3208,1,1,"Мельницкий переулок, дом 6, строение 1"
2131,Парковка №3208 (122),37.6591191,55.7536139,3208,1,1,"Мельницкий переулок, дом 6, строение 1"
2132,,,,,,,
2133,Парковка №3208 (123),37.6594068,55.753675,3208,2,0,"Мельницкий переулок, дом 8/1, строение 1"
2134,Парковка №3208 (123),37.6595785,55.7537203,3208,2,0,"Мельницкий переулок, дом 8/1, строение 1"
2135,,,,,,,
2136,Парковка №3208 (142),37.6569606,55.7378434,3208,3,0,"переулок Маяковского, дом 11"
2137,Парковка №3208 (142),37.6572087,55.7379476,3208,3,0,"переулок Маяковского, дом 11"
2138,,,,,,,
2139,Парковка №3208 (125),37.6627059,55.7521829,3208,1,0,"Наставнический переулок, дом 6"
2140,Парковка №3208 (125),37.6627421,55.7521407,3208,1,0,"Наставнический переулок, дом 6"
2141,,,,,,,
2142,Парковка №3208 (220),37.6679027,55.7460918,3208,1,0,"улица Александра Солженицына, дом 33, строение 2"
2143,Парковка №3208 (220),37.6679832,55.7461235,3208,1,0,"улица Александра Солженицына, дом 33, строение 2"
2144,,,,,,,
2145,Парковка №3208 (219),37.6677069,55.7460087,3208,3,2,"улица Александра Солженицына, дом 33, строение 2"
2146,Парковка №3208 (219),37.6678491,55.7460691,3208,3,2,"улица Александра Солженицына, дом 33, строение 2"
2147,,,,,,,
2148,Парковка №3208 (223),37.6666474,55.7454562,3208,2,0,"улица Александра Солженицына, дом 38"
2149,Парковка №3208 (223),37.6667574,55.7455,3208,2,0,"улица Александра Солженицына, дом 38"
2150,,,,,,,
2151,Парковка №3208 (217),37.6665616,55.7455196,3208,2,0,"улица Александра Солженицына, дом 29/18"
2152,Парковка №3208 (217),37.6666796,55.7455649,3208,2,0,"улица Александра Солженицына, дом 29/18"
2153,,,,,,,
2154,Парковка №3208 (224),37.6662934,55.7453173,3208,1,0,"улица Александра Солженицына, дом 38"
2155,Парковка №3208 (224),37.666398,55.7453565,3208,1,0,"улица Александра Солженицына, дом 38"
2156,,,,,,,
2157,Парковка №3208 (216),37.6660949,55.7453309,3208,2,2,"улица Александра Солженицына, дом 27"
2158,Парковка №3208 (216),37.6659527,55.745275,3208,2,2,"улица Александра Солженицына, дом 27"
2159,,,,,,,
2160,Парковка №3208 (227),37.6638848,55.7443903,3208,2,0,"улица Александра Солженицына, дом 30, строение 1"
2161,Парковка №3208 (227),37.6640564,55.7444537,3208,2,0,"улица Александра Солженицына, дом 30, строение 1"
2162,,,,,,,
2163,Парковка №3208 (213),37.6624739,55.7439736,3208,3,0,"улица Александра Солженицына, дом 19, строение 1"
2164,Парковка №3208 (213),37.6626322,55.7440264,3208,3,0,"улица Александра Солженицына, дом 19, строение 1"
2165,,,,,,,
2166,Парковка №3208 (212),37.6621279,55.7438483,3208,2,0,"улица Александра Солженицына, дом 17, строение 9"
2167,Парковка №3208 (212),37.6622593,55.7438921,3208,2,0,"улица Александра Солженицына, дом 17, строение 9"
2168,,,,,,,
2169,Парковка №3208 (230),37.6620314,55.7437169,3208,3,0,"улица Александра Солженицына, дом 24"
2170,Парковка №3208 (230),37.662254,55.7437954,3208,3,0,"улица Александра Солженицына, дом 24"
2171,,,,,,,
2172,Парковка №3208 (211),37.661374,55.743594,3208,2,0,"улица Александра Солженицына, дом 17, строение 1А"
2173,Парковка №3208 (211),37.661551,55.743645,3208,2,0,"улица Александра Солженицына, дом 17, строение 1А"
2174,,,,,,,
2175,Парковка №3208 (232),37.6609182,55.7434089,3208,2,0,"улица Александра Солженицына, дом 18"
2176,Парковка №3208 (232),37.6607546,55.7433742,3208,2,0,"улица Александра Солженицына, дом 18"
2177,,,,,,,
2178,Парковка №3208 (233),37.660245,55.7432489,3208,2,0,"улица Александра Солженицына, дом 16, строение 1"
2179,Парковка №3208 (233),37.6603979,55.7432836,3208,2,0,"улица Александра Солженицына, дом 16, строение 1"
2180,,,,,,,
2181,Парковка №3208 (234),37.6598963,55.7431568,3208,2,0,"улица Александра Солженицына, дом 14, корпус 1"
2182,Парковка №3208 (234),37.6600626,55.7432006,3208,2,0,"улица Александра Солженицына, дом 14, корпус 1"
2183,,,,,,,
2184,Парковка №3208 (130),37.661975,55.746646,3208,2,2,"Николоямской тупик, дом 4, строение 2"
2185,Парковка №3208 (130),37.662164,55.746638,3208,2,2,"Николоямской тупик, дом 4, строение 2"
2186,,,,,,,
2187,Парковка №3208 (208),37.6578015,55.742568,3208,1,1,"улица Александра Солженицына, дом 11, строение 1"
2188,Парковка №3208 (208),37.6579329,55.7425981,3208,1,1,"улица Александра Солженицына, дом 11, строение 1"
2189,,,,,,,
2190,Парковка №3208 (207),37.6573804,55.7424683,3208,2,2,"улица Александра Солженицына, дом 9, строение 2"
2191,Парковка №3208 (207),37.6575735,55.7425091,3208,2,2,"улица Александра Солженицына, дом 9, строение 2"
2192,,,,,,,
2193,Парковка №3208 (235),37.6593626,55.7429771,3208,3,0,"улица Александра Солженицына, дом 12, строение 5"
2194,Парковка №3208 (235),37.6595959,55.7430571,3208,3,0,"улица Александра Солженицына, дом 12, строение 5"
2195,,,,,,,
2196,Парковка №3208 (236),37.6587564,55.7427597,3208,2,0,"улица Александра Солженицына, дом 8, строение 2"
2197,Парковка №3208 (236),37.6589146,55.7428141,3208,2,0,"улица Александра Солженицына, дом 8, строение 2"
2198,,,,,,,
2199,Парковка №3208 (237),37.6584667,55.7426585,3208,2,0,"улица Александра Солженицына, дом 8, строение 1"
2200,Парковка №3208 (237),37.6586062,55.7427053,3208,2,0,"улица Александра Солженицына, дом 8, строение 1"
2201,,,,,,,
2202,Парковка №3208 (238),37.6578471,55.7424894,3208,1,0,"улица Александра Солженицына, дом 6"
2203,Парковка №3208 (238),37.657941,55.7425136,3208,1,0,"улица Александра Солженицына, дом 6"
2204,,,,,,,
2205,Парковка №3208 (241),37.6558891,55.7420546,3208,2,2,"улица Александра Солженицына, дом 2А, строение 3"
2206,Парковка №3208 (241),37.6560286,55.7420803,3208,2,2,"улица Александра Солженицына, дом 2А, строение 3"
2207,,,,,,,
2208,Парковка №3208 (137),37.6634865,55.7337056,3208,1,1,"Марксистская улица, дом 34, корпус 10"
